	Bandpower Delta	Bandpower Theta	Bandpower Alpha	Bandpower Beta	Bandpower Gamma	Error Delta	Error Theta	Error Alpha	Error Beta	Error Gamma	std_dev	autocorr	type
78	0.8797296183331959	0.07732256203115984	0.022916494930343746	0.01434341769021515	0.005687907015085318	0.2654	-1.9519	-1.5279	-1.794	-1.7538	19.197179393565165	117578.28792043244	abnormal
79	0.7718366736464254	0.11815734370326055	0.05369428656895005	0.044196829195333534	0.012114866886030511	0.018	-0.9817	-0.6251	-1.2401	-1.4204	30.483607671447835	287116.78829748917	abnormal
80	0.6471702725828138	0.16348857107933015	0.07853563134091186	0.08794768365725461	0.022857841339689523	0.4796	0.5478	0.5459	0.2206	-0.8866	27.50973056355626	193247.2249522953	abnormal
81	0.6958799105717023	0.17119131267965507	0.05608431810923028	0.06196103481315873	0.014883423826253593	1.156	0.6211	-0.2543	-0.383	-1.38	143.77809308736443	5158536.525095125	abnormal
82	0.7232901891705599	0.11020908325036378	0.06027418243087999	0.08309718924714712	0.023129355901049246	-0.3208	-1.167	-0.3883	-0.1406	-0.9658	77.59223646943948	1709998.4956596927	abnormal
83	0.5903921894935374	0.13668386309424752	0.1217063293947967	0.12786375991568205	0.023353858101736284	0.9853	0.4409	2.571	1.5537	-0.8392	149.66097641887623	4930223.612062525	abnormal
84	0.6958799105717023	0.17119131267965507	0.05608431810923028	0.06196103481315873	0.014883423826253593	1.156	0.6211	-0.2543	-0.383	-1.38	143.77809308736443	5158536.525095125	abnormal
85	0.7232901891705599	0.11020908325036378	0.06027418243087999	0.08309718924714712	0.023129355901049246	-0.3208	-1.167	-0.3883	-0.1406	-0.9658	77.59223646943948	1709998.4956596927	abnormal
86	0.5903921894935374	0.13668386309424752	0.1217063293947967	0.12786375991568205	0.023353858101736284	0.9853	0.4409	2.571	1.5537	-0.8392	149.66097641887623	4930223.612062525	abnormal
87	0.7148920327624719	0.11340282948622485	0.07490692479523453	0.07944899478778852	0.01734921816827997	-0.1653	-1.0373	0.0139	-0.4256	-1.3041	103.16225731670991	3348458.07266584	abnormal
88	0.6364686568979145	0.1390527147808111	0.09041162522040494	0.11400255365720194	0.020064449443667542	0.8449	0.1364	1.0577	0.7883	-1.0488	178.13039643438955	7786903.453044101	abnormal
89	0.615017952209979	0.1767364120341711	0.10152284263959392	0.08951343320539805	0.01720935991085799	-0.0499	0.8095	1.2303	0.062	-1.0659	30.81678362619527	224071.26825017235	abnormal
90	0.6459865685960985	0.23082826990725933	0.06715701950751518	0.04330028781579788	0.012727854173329068	0.2134	1.8647	0.0822	-1.0518	-1.2941	79.37567553041788	1420160.15711445	abnormal
91	0.9419647681832919	0.048740948881443855	0.005511725926726468	0.0024856803198962498	0.0012968766886415216	-1.2043	-2.6646	-1.9832	-2.0601	-1.9637	63.61313360469481	1904128.8502437554	abnormal
92	0.8312528064660979	0.07220475976650202	0.03753929052537045	0.05101032779524024	0.007992815446789403	-0.8469	-2.1318	-1.173	-1.3421	-1.6978	104.12276712634386	4250803.074161787	abnormal
93	0.3963715846994536	0.20629508196721313	0.19226229508196727	0.1780546448087432	0.027016393442622955	-0.1457	3.8372	7.1932	3.6012	0.0977	32.05444678075691	167381.1365892464	abnormal
94	0.4258313166621852	0.17670520749305368	0.13202473783275073	0.2238953123599534	0.04154342565205701	-0.2355	2.4062	4.1692	4.9286	1.169	26.967459958617702	97835.60071188289	abnormal
95	0.6247422680412372	0.1548159057437408	0.09154639175257734	0.09997054491899854	0.028924889543446245	0.434	0.6018	1.1687	0.645	-0.3738	59.07687234918079	854110.8892542623	abnormal
96	0.6833374906460464	0.15066101272137689	0.06990521327014218	0.07701421800947866	0.019082065352955847	0.6751	0.2362	0.2315	-0.2308	-0.9994	77.76114449007284	1661859.7991716592	abnormal
97	0.5414716447153587	0.13535430499619028	0.10776096658321542	0.18052683139218462	0.03488625231305106	0.0121	0.317	2.3669	2.8456	0.0642	59.80075045811525	755078.0808012686	abnormal
98	0.6712627986348124	0.11849829351535837	0.08034129692832766	0.11167235494880547	0.01822525597269625	-0.183	-0.7592	0.5237	0.2337	-1.1789	108.47902629002007	3479606.1050351174	abnormal
99	0.5486133768352366	0.14817835780315392	0.11332245785753128	0.12251223491027734	0.06737357259380099	0.1077	0.803	2.4428	1.5224	2.5085	56.98683605593885	698317.9251766944	abnormal
100	0.6349187730924872	0.17424197994252535	0.08398334408539088	0.08961351240396456	0.017242390475631926	0.6527	1.0427	0.8879	0.3139	-1.1512	52.17725863409691	607746.5892821512	abnormal
