	Bandpower Delta	Bandpower Theta	Bandpower Alpha	Bandpower Beta	Bandpower Gamma	Error Delta	Error Theta	Error Alpha	Error Beta	Error Gamma	std_dev	autocorr	type
352	0.7674488342454456	0.08921208486393283	0.04970387585276257	0.05832521178499137	0.03530999325286753	0.4802	-1.4267	-0.6453	-0.6537	-0.1587	48.50677958912667	547515.6663900786	abnormal
353	0.7987644787644788	0.0871042471042471	0.03305019305019305	0.05212355212355213	0.02895752895752896	0.5002	-1.5041	-1.1212	-0.8581	-0.5288	53.135079560029	620649.3096875708	abnormal
354	0.8195413758723827	0.06912595546693252	0.037886340977068785	0.04469923562645396	0.028747092057161843	0.0398	-1.8902	-1.1148	-1.0864	-0.5994	52.116526133849234	742271.5180504764	abnormal
355	0.7963612084793856	0.07628108829911533	0.04656985478217326	0.051076614922383565	0.029711233516942076	-0.1453	-1.7794	-0.8353	-0.9166	-0.5787	51.32019227035894	634818.6976336624	abnormal
356	0.7919504170173693	0.08638763486112175	0.04736399112403397	0.04613971994796848	0.028158237049506468	0.4533	-1.4649	-0.7794	-0.9714	-0.5017	51.9952307340503	539105.6731248309	abnormal
357	0.785453337761541	0.07721687147127201	0.04882098970441714	0.05380272334772501	0.03470607771504484	-0.0913	-1.7614	-0.8012	-0.8884	-0.349	50.93803339024336	642305.8403303484	abnormal
358	0.7019858541893362	0.15104733405875953	0.08949945593035909	0.04617791077257889	0.011289445048966269	0.4492	-0.0037	0.5075	-0.9752	-1.4118	89.69110116972257	1736204.3417811147	abnormal
359	0.7577174286696459	0.14788587143348228	0.0657958061189412	0.023306978343073218	0.005293915434857339	0.9095	-0.0386	-0.2193	-1.4379	-1.703	126.58858817811337	3509120.8281575767	abnormal
360	0.7363817097415507	0.1781974817760106	0.05805168986083499	0.022531477799867465	0.004837640821736249	0.6256	0.5815	-0.396	-1.4446	-1.7121	119.40286974445486	2525516.119556736	abnormal
361	0.8008611410118407	0.14022246142805883	0.03379978471474704	0.01815572299964119	0.006960889845712235	0.5913	-0.462	-1.0731	-1.5486	-1.6237	108.66351949903448	2539125.0439235778	abnormal
362	0.7462949177776274	0.17493401908371117	0.04216011369019422	0.026189348311565268	0.010421601136901942	0.7235	0.2736	-0.8077	-1.2987	-1.4233	91.5387362753113	1844018.027740682	abnormal
363	0.7127848184385055	0.19883117735898617	0.043863681134677264	0.032832096657692565	0.011688226410138553	0.4906	0.8523	-0.7462	-1.1571	-1.3407	87.56751012448129	1392848.4110885574	abnormal
364	0.7959109693322701	0.12339592546944102	0.03791778438338288	0.030595229464220983	0.012180091350685129	0.7279	-0.7719	-0.9627	-1.2495	-1.3626	89.75224786122683	1538281.6584843865	abnormal
365	0.707218005060594	0.18930616593421226	0.0519376747902517	0.036889066453589026	0.014649087761353041	0.8156	0.7127	-0.5037	-1.0132	-1.195	81.76399509869884	1184907.908180472	abnormal
366	0.7691925289397059	0.13401036858177687	0.045380299694623955	0.03799446062069455	0.013422342163198635	0.7963	-0.4642	-0.7446	-1.0731	-1.3011	88.4641564226748	1675593.6021688515	abnormal
367	0.7698657669944727	0.1394731175077166	0.039839207522790895	0.03603474266025411	0.01478716531476563	0.5692	-0.4936	-0.9242	-1.0928	-1.24	84.67867459446708	1395543.6672108371	abnormal
368	0.5892954669579464	0.17886400873839434	0.12381212452211907	0.08929546695794648	0.018732932823593663	0.7692	1.4408	2.6337	0.5402	-0.7986	75.3589025719835	935314.594791138	abnormal
369	0.6604276491144939	0.14470177101226087	0.11028845584315584	0.07178818930284903	0.01279393472724042	1.0467	0.3941	1.6805	-0.182	-1.2392	88.01350358725138	1454577.5386350362	abnormal
370	0.6626173384870239	0.16639057610896374	0.09117123749923309	0.06816369102398921	0.011657156880790233	0.4656	0.9025	1.0477	-0.4035	-1.345	87.04701041644287	1299373.5162065874	abnormal
371	0.7568355308813325	0.10957668285912563	0.06197085357390702	0.05517002081887579	0.016446911866759197	0.4692	-0.862	-0.2147	-0.6704	-1.1335	77.29443316244016	1222787.0471244503	abnormal
372	0.7180567441248107	0.1380422618655783	0.06062800342307945	0.06470936738858533	0.01856362319794615	0.618	-0.2533	-0.2345	-0.363	-0.9787	76.11033263984841	1217305.4929716133	abnormal
373	0.6974638933038491	0.13475226314698363	0.07933107594499343	0.06716882039941953	0.021283947204754336	0.3352	-0.3915	0.1466	-0.4455	-0.8668	76.4344940059104	1188068.2053045959	abnormal
374	0.7130749014454666	0.1275952693823916	0.05210249671484889	0.08232588699080158	0.024901445466491465	0.5691	-0.4224	-0.4378	0.0141	-0.6603	71.54771228461682	1057091.420946188	abnormal
375	0.6430591491666163	0.16065948613033273	0.08700884529755099	0.08436127324147058	0.024911246164029118	0.4065	0.5768	0.7059	0.3748	-0.4971	67.6518119381149	736323.9064097713	abnormal
376	0.7090933121860957	0.10917261432725352	0.07513877874702617	0.08300290774517578	0.023592386994448853	0.6475	-0.7668	0.2012	0.0917	-0.7102	70.10538035495483	897765.9658393058	abnormal
377	0.6702178843906799	0.10028180630971202	0.08495429239122965	0.1127225238848031	0.031823493023575504	-0.002	-0.9889	0.4319	0.6998	-0.357	63.117995510166324	694378.0864782889	abnormal
378	0.6122332534520141	0.16872075773137052	0.08490243067442656	0.11856670090151775	0.015576857240671002	0.4612	0.8278	1.2329	1.2238	-1.0894	90.9142478140962	1356310.7473728114	abnormal
379	0.6136927783871153	0.17906829071177047	0.08006696299717139	0.11533798995555043	0.011833977948392312	1.1196	1.0886	0.9324	0.9447	-1.2895	96.00015585127156	1444449.3252720279	abnormal
380	0.7229688660768555	0.13594921320996825	0.05402850003376781	0.07935435942459647	0.007699061254811913	0.351	-0.3295	-0.3129	-0.2841	-1.5882	110.23082533592542	2198496.668607228	abnormal
381	0.8252103640756477	0.0833958177122386	0.034574689660918104	0.046738315421144705	0.010080813130050818	-0.4309	-1.6907	-1.1456	-1.0314	-1.5507	108.36091496924759	3103633.5021391995	abnormal
382	0.7856037721947986	0.08362189641199441	0.04022692109334709	0.07625432844617991	0.014293081853680101	0.3195	-1.4972	-0.9351	-0.1941	-1.3086	97.21559530767787	2870578.4529708875	abnormal
383	0.8070559610705597	0.06820762368207624	0.03949716139497162	0.07104622871046229	0.014193025141930254	0.1339	-1.8556	-1.0437	-0.5309	-1.3603	102.96852911526007	2635552.28893158	abnormal
384	0.7604190563584919	0.09337003899977059	0.041370344880324234	0.08587596543549743	0.01896459432591573	0.0864	-1.3764	-0.9648	-0.1324	-1.1407	90.71331867577916	1803549.2452957758	abnormal
385	0.7432208875782206	0.09041214126447529	0.056318780119398684	0.09077177587571028	0.01927641516219521	0.3057	-1.2929	-0.5036	0.3018	-1.058	88.59250563902405	1672294.961763769	abnormal
386	0.7755211117049707	0.07620065663892495	0.047797205466900826	0.08353057952202796	0.01695044666717569	0.3414	-1.6613	-0.809	-0.0775	-1.2165	94.5020991039668	2233886.973892443	abnormal
387	0.790923196276183	0.06966640806826997	0.040496508921644685	0.08122575640031031	0.01768813033359193	0.1821	-1.7715	-0.9758	-0.1635	-1.2032	95.20882995517678	2128333.984051699	abnormal
388	0.7627563693137464	0.12561209282520758	0.05840607479951742	0.03825136612021858	0.014974096941310057	0.3436	-0.6653	-0.3329	-1.0572	-1.2531	326.70994651417766	18412900.43040156	abnormal
389	0.3486416048017691	0.23945664192070765	0.12272942663086402	0.2652424577475912	0.023929868899068077	-0.0463	4.542	5.1111	8.3785	-0.1787	1133.6886772245907	139109472.13186693	abnormal
390	0.6021844264522089	0.12296908112807696	0.0865619735912623	0.17681899690267894	0.011465521925772973	0.6307	-0.0656	1.5388	2.9161	-1.3867	1112.5416097382522	226297917.92943025	abnormal
391	0.16428882122662028	0.3902131361461505	0.14001739886907352	0.2302740321879078	0.07520661157024794	-2.9323	9.181	4.6369	6.0752	3.4892	266.332310358872	7006431.725576097	abnormal
392	0.24065894711710636	0.12188134176912976	0.11121722175798815	0.3718117066571167	0.154430782698659	-1.6851	1.1136	3.9216	14.3771	9.9853	378.3697878769135	15562285.122105153	abnormal
393	0.16870015948963316	0.2965311004784689	0.22292663476874006	0.26722488038277514	0.04461722488038278	-2.6654	7.3111	10.5201	7.7308	1.929	148.53113147831982	2133010.092983358	abnormal
394	0.27464961888369804	0.27464961888369804	0.13310384394721742	0.22744037373985737	0.09015654454552904	-1.1658	7.076	4.6898	6.6565	4.8812	253.4636286637182	7700871.926206527	abnormal
395	0.25004177388630816	0.16231661263910704	0.2161882164221502	0.312234735821943	0.05921866123049159	-0.9299	3.4353	11.6843	13.7173	2.5959	377.083119133762	12546867.351788294	abnormal
396	0.2097068261376896	0.09287485414235705	0.2673205950991832	0.3570595099183197	0.07303821470245041	-2.1693	0.5786	15.014	10.6922	4.0922	454.9574707636027	16580437.46998858	abnormal
397	0.46200235089691827	0.13451218888945674	0.1750907139571728	0.21914447794756478	0.009250268308887413	-0.0426	0.6135	5.5308	3.6622	-1.4249	1103.720746421808	157677707.53325424	abnormal
398	0.2132075471698113	0.20275157232704405	0.17830188679245282	0.31191037735849053	0.09382861635220126	-1.957	5.0984	8.0231	10.7013	5.2302	153.81466005770756	3168780.2348150965	abnormal
399	0.34620081143892545	0.1792649781384173	0.17233229605703707	0.26249655335407884	0.03970536101154134	-0.003	2.9752	7.491	9.1087	0.8106	291.61068214902747	8524652.283272488	abnormal
400	0.22516643596335112	0.18116801792894335	0.22744051150220815	0.2872256278425944	0.0789994067629029	-1.1773	4.7963	13.0226	12.8488	4.6921	352.07182095366966	10851260.307673968	abnormal
401	0.29947698327144967	0.2246177186888649	0.22401884457220425	0.22182297281111507	0.03006348065636603	-1.12	4.5144	10.7358	6.6596	0.0306	290.4382872803202	7987143.069704992	abnormal
402	0.20921959806366439	0.07851694293677572	0.34901716297491564	0.3245562564177791	0.03869003960686519	-2.038	0.4357	20.262	10.6411	1.1296	787.310298491961	56853420.447717786	abnormal
403	0.5684339525283798	0.1238390092879257	0.1723426212590299	0.13190144478844168	0.0034829721362229105	-0.3577	-0.3897	3.6996	0.5951	-1.8068	943.7623609652319	136832113.8534579	abnormal
404	0.2901098117512835	0.197875071306332	0.18664432401597258	0.268468339988591	0.05690245293782087	-0.3229	4.601	9.0229	10.318	2.4954	252.76160782547294	5818168.081523575	abnormal
405	0.6084314178013692	0.12547119009154548	0.08854527271328562	0.15147319024540346	0.026078929148396025	-0.7044	-0.837	0.444	1.2249	-0.9029	214.0869518051058	8630901.915587515	abnormal
406	0.19139544076953482	0.2245684543418105	0.25826854658057713	0.27312557649229147	0.052641981815786006	-1.791	6.3463	15.0264	11.0075	2.4414	364.53246456083934	10907437.622078938	abnormal
407	0.1874749096748294	0.08616473851319295	0.3576876756322762	0.34148388744936314	0.02718878873033831	-2.4261	0.5227	20.8552	10.638	0.2006	804.3018268135417	55439129.65322065	abnormal
408	0.27248464463293354	0.22210441649605148	0.19040655162328166	0.2672930681485814	0.04771131909915179	-1.1222	4.974	9.5635	9.0686	1.6096	303.115207074258	8382088.3859232	abnormal
409	0.2876784584007314	0.18587805049581546	0.215697306420986	0.2440748294535481	0.06667135522891905	-0.6164	4.2452	11.313	8.7299	3.5421	309.2557706089526	8161730.788699732	abnormal
410	0.31905878481220945	0.062199185486856726	0.2260479657739932	0.3398329836686001	0.052861080258340534	-0.8452	-0.902	11.5883	9.0578	1.8649	578.2604640104357	33997027.59979438	abnormal
411	0.23680697069777248	0.1279952216991076	0.2928114679221418	0.28153327243342	0.060853067247558144	-1.4634	1.8676	17.2837	9.0119	3.3268	272.7275329674337	6275753.572758876	abnormal
412	0.7871266986736105	0.14427536821547726	0.0475221743022215	0.019285539913743995	0.0017902188949467002	-0.0631	-0.6279	-0.8661	-1.6304	-1.8824	85.75825954551824	1603356.09755553	abnormal
413	0.6903512313282195	0.19999999999999998	0.07476786435203875	0.03221639079531691	0.002664513524424707	-0.3358	0.1225	-0.1063	-1.4474	-1.8273	110.17398587894367	2313936.6451254636	abnormal
414	0.7626130313529959	0.15262401757795996	0.05239584213639821	0.02974731682582608	0.0026197921068199102	-0.3402	-0.6451	-0.8135	-1.465	-1.8631	75.49286864196652	1217849.4206676672	abnormal
415	0.6551176937318169	0.19201269505421842	0.09170854271356782	0.05587146257603808	0.005289605924358635	0.6772	0.9073	0.7502	-0.7633	-1.6723	79.75473564152331	1091930.1571079846	abnormal
416	0.901606086221471	0.06644125105663569	0.017751479289940832	0.012679628064243451	0.001521555367709214	-1.968	-2.475	-1.8502	-1.8329	-1.9278	84.1015166545428	2108285.043127356	abnormal
417	0.5140594302554028	0.32195481335952847	0.10019646365422398	0.05439587426326129	0.009393418467583497	-0.0049	3.8491	1.2034	-0.7551	-1.2845	50.616568118230674	379161.1765318102	abnormal
418	0.7039831549394631	0.19354272679417442	0.07018775223723461	0.030443937532900513	0.0018424284962274082	-0.7655	-0.1218	-0.4685	-1.5158	-1.8905	126.0071324686583	3831928.3207201627	abnormal
419	0.5010279840091376	0.33689320388349514	0.11096516276413478	0.04454597372929754	0.006567675613934894	0.2872	4.4542	1.8693	-0.9198	-1.4524	101.82259009929822	1655743.0962543564	abnormal
420	0.6883416343847998	0.13189448441247	0.11888950378159009	0.05598598044641209	0.00488839697472791	-0.9203	-1.0328	0.7412	-1.2242	-1.75	85.15507543427361	2417766.2264402625	abnormal
421	0.8021503109518289	0.10962369558342995	0.05417940339411827	0.03130599768103721	0.0027405923895857487	-1.001	-1.5848	-0.9586	-1.5827	-1.8616	101.24351922465195	2909573.5451927395	abnormal
422	0.35559945174554547	0.0839313069418689	0.055672014835120534	0.13537047488510845	0.3694267515923567	-0.4902	-0.23	0.9441	4.885	48.8902	156.00054203022302	3483462.2360851835	abnormal
423	0.8167889790137762	0.07068366164542295	0.05420368224539719	0.05214368482039398	0.006179992275009656	-1.5127	-2.2491	-1.1835	-1.4321	-1.7814	84.8740847119922	3116677.0749570797	abnormal
424	0.8416803503010399	0.060207991242473995	0.05035577449370553	0.04269293924466338	0.005062944718117132	-1.6505	-2.3525	-1.272	-1.5398	-1.8297	88.58940485309394	3308625.6188862077	abnormal
425	0.16497005306187518	0.09079729452756713	0.07257862494591333	0.2147297943567671	0.4569242331078774	-1.1124	2.2655	4.7826	17.3664	99.4117	168.9232594552169	2072315.5866995691	abnormal
426	0.6570708613317043	0.1518784361637141	0.09437996334758704	0.08330788026878436	0.013362858888210141	-0.4979	-0.2762	0.56	-0.4389	-1.3018	43.13160740379811	405439.8321243561	abnormal
427	0.797349530646052	0.09699981593962821	0.05282532670715996	0.045094791091478015	0.007730535615681945	-2.3781	-2.2771	-1.4541	-1.5954	-1.8051	72.71428573221452	2908050.979290572	abnormal
428	0.09637082285303628	0.07926697808120732	0.07258354293927416	0.23618397412863812	0.515594681997844	-2.1487	2.9505	6.8439	25.1008	143.0723	155.11675227679746	671821.0202945878	abnormal
429	0.6925847110820103	0.14085775085938781	0.07832705843836962	0.08323784580127681	0.00499263381895564	-0.4427	-0.7096	-0.0127	-0.7224	-1.7525	105.8710749517082	2518312.4356262377	abnormal
430	0.5269131924614505	0.22494288977727012	0.12071673329525985	0.12071673329525985	0.006710451170759566	-0.9907	1.2561	1.5597	0.046	-1.6533	80.81417202510981	1727931.0828275369	abnormal
431	0.28962618348024816	0.3514120143650017	0.10785994123408424	0.08667972575905976	0.16442213516160628	-0.9019	8.1882	3.2267	1.7917	20.5027	120.6264767833402	1630384.3963219665	abnormal
432	0.5139769164053639	0.25852291680565753	0.12916138501567817	0.08779771832677297	0.010541063446527455	-0.9883	2.2036	2.0186	-0.2181	-1.4801	56.6154016708264	572132.2567324537	abnormal
433	0.7041674119120015	0.2011268109461635	0.06662493292791988	0.02602396708996602	0.002056877123949204	-0.7618	-0.1853	-0.5235	-1.578	-1.8847	89.50616433082418	2118634.2032778943	abnormal
434	0.3325665752455101	0.34420065469344424	0.15991329735468462	0.15243740599840752	0.010882066707953643	-0.8524	7.1009	5.7263	2.3874	-1.1087	40.04761706768945	206547.0482332104	abnormal
435	0.6336848884952903	0.221077207954271	0.09081394412688189	0.050559536269221474	0.0038644231543353996	-0.5999	0.562	0.2718	-1.0981	-1.8033	65.65981722371298	1222958.9658825607	abnormal
436	0.4544675992006852	0.2517366067180512	0.13954705490531927	0.1362641545342088	0.017984584641735656	0.3323	4.0743	4.0105	1.9146	-0.6317	27.337584497205395	96275.2303376729	abnormal
437	0.5092523130782697	0.3735933983495875	0.08120780195048763	0.031945486371592904	0.004001000250062517	-0.7658	4.5659	0.5229	-1.2279	-1.7284	41.57929516311449	317417.0231096873	abnormal
438	0.32855552463122745	0.3825957881065034	0.14143241488078673	0.14022636608219688	0.007189906299285649	-1.3024	7.7783	4.7194	1.6507	-1.4573	66.6326151452424	563988.2541485487	abnormal
439	0.3633469758981355	0.47908140063665305	0.1079467939972715	0.04746475670759437	0.002160072760345612	-1.4815	7.6693	1.7458	-0.9239	-1.8394	90.95717563987556	1214227.6871785298	abnormal
440	0.7661816357250376	0.15446921367643895	0.04193247795856928	0.026951473012687265	0.010465199627266863	0.7399	-0.1208	-0.8632	-1.3382	-1.4209	55.627975507361974	524592.5976990819	abnormal
441	0.4834927194963718	0.1426305925320775	0.14291892930943342	0.21966456821567593	0.011293190446441444	0.1987	1.0583	4.5246	3.9947	-1.2986	485.53081793401446	25068912.61440468	abnormal
442	0.8486238532110092	0.1037531276063386	0.021434528773978313	0.017431192660550456	0.008757297748123435	0.2387	-1.3251	-1.5483	-1.5813	-1.5808	68.04660883979103	985909.9465872044	abnormal
443	0.565723606502053	0.11406715788289555	0.1114798357612914	0.19382417458799708	0.014905225265762979	0.2207	-0.2398	2.3515	2.7133	-1.2204	511.42170748220474	34146787.69289168	abnormal
444	0.5796594198021134	0.3355320724237733	0.03331762805411591	0.03331762805411591	0.018173251665881403	0.5155	3.2922	-1.0686	-1.0941	-0.9554	47.486646975756805	403791.6202317369	abnormal
445	0.2876969548534574	0.11139684872234466	0.2338150053065556	0.33614988978692134	0.030941301330720875	-1.1056	0.6734	11.4567	8.9711	0.3413	333.1605326155824	10537607.393706	abnormal
446	0.653344980709034	0.24816189852223922	0.053869112615563805	0.029991992429205798	0.014632015723957196	-0.307	1.2331	-0.5998	-1.2753	-1.1873	37.58856853570552	289805.01281012315	abnormal
447	0.4247481108312342	0.21999820079165164	0.16948542641237854	0.146635480388629	0.03913278157610651	-0.0972	3.4166	5.8308	2.7077	1.2219	213.21233721981022	5132052.992186053	abnormal
448	0.6667090296752874	0.22806125691046578	0.05185232255194764	0.04314672428035839	0.010230666581940648	1.0877	1.6965	-0.3834	-1.0218	-1.3503	68.9970519209475	658189.7545521809	abnormal
449	0.3117921100995854	0.2805060477839039	0.21665170748386545	0.17797153481215539	0.013078599820489804	-0.7312	5.4764	9.1101	3.8189	-1.1044	569.3879626072949	34898207.37162907	abnormal
450	0.7493565480696442	0.17615442846328538	0.03762301286903861	0.02853898561695685	0.008327024981074942	0.5177	0.0978	-1.0398	-1.4126	-1.5406	93.74294592478871	1484285.8963161698	abnormal
451	0.22159090909090912	0.16014188124014717	0.19127693116132427	0.40482133473462956	0.02216894377299002	-1.1504	3.4047	10.9915	15.4513	0.0773	465.2548316955442	19171728.569862224	abnormal
452	0.7604087812263437	0.1800908402725208	0.028009084027252083	0.022937168811506436	0.008554125662376988	1.0583	0.0793	-1.2722	-1.4493	-1.5258	77.08107441121153	1115909.334085664	abnormal
453	0.037695078031212484	0.397719087635054	0.24073629451780712	0.2973189275710284	0.026530612244897958	-4.5279	9.9965	11.7808	8.0334	0.188	391.00367878237626	14879965.712072924	abnormal
454	0.6577315463092619	0.2634526905381076	0.040074681602987265	0.025871841034873642	0.012869240514769622	0.1487	2.3249	-0.8282	-1.2971	-1.1442	51.86362371753978	486121.5751829082	abnormal
455	0.04464929859719439	0.41322645290581156	0.2575951903807615	0.21426853707414828	0.07026052104208418	-4.4275	10.5449	11.8333	6.3012	4.3585	251.93941573354033	6313254.31057608	abnormal
456	0.7069464544138928	0.21483357452966712	0.04167872648335745	0.026049204052098405	0.01049204052098408	0.6401	1.1628	-0.8513	-1.3279	-1.4174	56.2870678371685	509141.4339404073	abnormal
457	0.1288837744533947	0.430379746835443	0.21395388483996078	0.21071474236031196	0.01606785151088948	-3.3323	10.1793	9.4265	4.689	-0.9133	500.1757069382176	28000033.749959346	abnormal
458	0.7864907414348902	0.16665417197690982	0.02436464502586401	0.014468850738436166	0.008021590823899843	0.7608	-0.0064	-1.3991	-1.5956	-1.5542	76.52532093180952	1071184.459736521	abnormal
459	0.1099532043410441	0.254754239819455	0.1728784308519465	0.4293916564335734	0.03302246855398095	-3.1052	7.1015	9.7191	15.5761	0.9011	407.0513107300255	16110576.449374298	abnormal
460	0.6749859786876051	0.253154795288839	0.03939988782950084	0.02152271452607964	0.01093662366797532	1.0142	1.6544	-0.9413	-1.4526	-1.3378	60.5065114821193	608870.1187887094	abnormal
461	0.033695950987707654	0.3295369752189451	0.26308761732710206	0.34422495385461255	0.029454502611632565	-4.6313	9.0343	12.2152	8.8786	0.3732	377.5094199869876	14888809.972745512	abnormal
462	0.6568008705114254	0.2671744649981864	0.038229960101559664	0.02517228871962278	0.012622415669205658	-0.1252	1.761	-0.9782	-1.3789	-1.2308	47.862904695225176	428883.8504035747	abnormal
463	0.03601097022934139	0.3665884971580747	0.26364322906315835	0.25931078341746494	0.07444652013196074	-4.5861	10.0175	11.9066	7.6179	4.7117	258.624169810577	7098322.27586085	abnormal
464	0.36316931662163954	0.2514283183489082	0.21338411798573895	0.15820009743567032	0.01381814960804287	-0.6418	5.0121	7.6149	3.2433	-0.6936	15.697367134334797	29732.038702383586	abnormal
465	0.725259249775957	0.11182947125848162	0.0684931506849315	0.08449622327486878	0.009921905005761105	0.8804	-0.6182	0.1863	0.2729	-1.3002	50.01449507512434	380789.4556933182	abnormal
466	0.371002044989775	0.24838445807770956	0.16584867075664622	0.20069529652351736	0.014069529652351736	-0.3551	5.1824	6.484	4.9092	-0.9787	132.2232532038177	1868141.99446631	abnormal
467	0.4810026085970284	0.21974594533287967	0.18373596461381422	0.10950436656459112	0.006011114891686514	-0.6202	2.3524	4.6361	0.5376	-1.5539	17.14363268696229	47165.458721807045	abnormal
468	0.7286093658915733	0.12889435844290434	0.0722844743830559	0.06477103439341926	0.0054407668890472174	0.7046	-0.3453	0.2317	-0.3549	-1.6189	40.96920309644927	270026.8720375869	abnormal
469	0.36599150200074254	0.24875211418670845	0.17915927560744194	0.19512396353285755	0.010973144672249493	-0.4203	5.1904	6.9155	4.2333	-1.2106	112.37928635191268	1300554.0185233457	abnormal
470	0.6779584462511292	0.10969157310620727	0.11253064911601499	0.08672086720867209	0.013098464317976514	0.1036	-0.5513	1.6429	-0.184	-1.3295	72.74164674915842	874350.2138326102	abnormal
471	0.5723939293231417	0.242107012296444	0.10939404010191647	0.06956907056607953	0.0065359477124183	0.5633	2.9785	2.0673	-0.3152	-1.6227	250.13119244803238	8223080.864236222	abnormal
472	0.2607790910604295	0.30264691193607457	0.25124854336607294	0.17854170134842684	0.00678375228899617	-1.4685	6.8228	10.5443	3.2349	-1.5349	632.1752318015747	38616535.30683656	abnormal
473	0.4815556492411467	0.23150295109612143	0.13506534569983136	0.13606661045531196	0.015809443507588533	-0.322	4.0072	3.2509	1.6469	-0.8035	17.55351519571148	39149.07608065251	abnormal
474	0.4195943258650404	0.133368686199125	0.157585399266428	0.2674002386318441	0.02205135003756242	-0.3409	1.1272	5.8006	6.171	-0.5292	38.8159570522895	182677.1962756195	abnormal
475	0.46139246828488667	0.17046249125961443	0.1549795225252223	0.19528518629507544	0.01788033163520128	-0.1886	1.5841	4.8593	3.6004	-0.9321	36.297133734443115	187258.21893713158	abnormal
476	0.4159113796576032	0.1446210429528438	0.10385743684049213	0.27702613949822674	0.0585840010508341	0.6779	1.4435	3.251	7.4621	6.3131	45.98593924727904	278551.5443437657	abnormal
477	0.2720117875368361	0.2013943793574355	0.21864443326385397	0.2854165169266154	0.022532882915259112	-1.1495	4.6641	11.5538	8.7412	0.4217	126.37476026811093	1569774.622926439	abnormal
478	0.517641346568839	0.11852611135088476	0.11626025032369443	0.2312257229175658	0.016346568839015967	-0.2428	0.0356	2.5902	3.2515	-0.8271	142.42465887591072	3537460.332707676	abnormal
479	0.47670597332302334	0.19161994973902954	0.11502029769959402	0.19901411173400343	0.017639667504349504	0.893	2.2884	3.0225	3.9928	-0.1283	35.87767158893756	166118.38169065575	abnormal
480	0.23181308411214957	0.2842242990654206	0.24093457943925237	0.22841121495327107	0.014616822429906546	-1.6939	7.3276	12.2684	5.863	-0.7694	116.80708347124163	1209535.6516504576	abnormal
481	0.40725101300917044	0.2050757091064193	0.16980166346769038	0.20588611644273838	0.011985497973981662	0.0348	3.5926	6.2459	3.7599	-1.0987	124.9198560470225	1869263.8329351398	abnormal
482	0.6463247394404826	0.20721338453099286	0.08817882611080635	0.04436368623148655	0.013919363686231484	0.9935	1.0975	0.5515	-1.0795	-0.864	203.41612203721922	6243262.979628614	abnormal
483	0.15212185451262122	0.35131315510540573	0.2727986495505045	0.21124327719546188	0.012523063636006752	-2.6826	8.9353	12.6986	4.9169	-1.0113	593.1275188998096	35678463.9543813	abnormal
484	0.2528018942383583	0.24084451460142067	0.3184293606945541	0.1824782951854775	0.0054459352801894245	-1.7418	5.5853	15.0434	3.2908	-1.4698	595.8655100609036	38385924.162471496	abnormal
485	0.43728246023703576	0.09684099220161255	0.1761466273075737	0.269330748557078	0.020399171696700007	0.2218	0.055	6.802	5.9871	-0.4948	34.39098956074672	125382.35543535849	abnormal
486	0.3634857119760721	0.168424881775191	0.15254031769128168	0.2883472777979872	0.02720181075946809	-0.3905	2.7221	6.3133	7.6949	0.1315	39.40468339432736	177743.02782260042	abnormal
487	0.5220895672762078	0.16115057175960912	0.1608483199838799	0.1405974510100247	0.015314089970278576	0.3498	1.3914	4.8111	1.8511	-0.8982	31.17934734950842	153605.91786539336	abnormal
488	0.5347806574666218	0.22175474026702569	0.08055649051946595	0.09188825311342982	0.07101985863345675	0.1608	2.1618	0.9542	0.7613	4.1781	29.86312850362547	145757.59857364665	abnormal
489	0.5118510450702763	0.2168455992946424	0.08215341527929049	0.13277319641097451	0.056376743944816135	0.317	2.4939	1.3349	2.1766	2.7787	41.123914021555855	265315.66485207237	abnormal
490	0.5510951633400613	0.19025192494580248	0.07004560065784556	0.06862525229872168	0.11998205875756895	-0.9063	0.4078	-0.0263	-0.4659	8.063	39.016821976826975	464303.0839836375	abnormal
491	0.3881953569864213	0.29883924660534383	0.09012264564169951	0.16518834866403856	0.05765440210249672	-0.9545	4.0723	1.3645	2.4297	3.0198	48.88583186109272	424352.0219089176	abnormal
492	0.7743717420057574	0.11888275110869058	0.06403174356181436	0.036489535516999926	0.0062242278067377275	0.0745	-0.9426	-0.3589	-1.2304	-1.7096	140.99316276088354	5076664.570792976	abnormal
493	0.800747727079616	0.1226102472597502	0.037301384994477015	0.034157532500637265	0.0051831081655195855	-0.0472	-1.1166	-1.133	-1.3322	-1.7779	75.23368877156291	1383609.6512218877	abnormal
494	0.8888792505204718	0.055517002081887576	0.029319916724496874	0.024115197779319916	0.0021686328938237335	-0.054	-2.1046	-1.3688	-1.5434	-1.8805	346.8904885701319	32721411.549948607	abnormal
495	0.7388736857266311	0.10031686590810888	0.060564597436266736	0.0827452110038888	0.01749963992510442	0.1843	-1.146	-0.2227	-0.2321	-1.2155	157.32775931400266	5125053.493889501	abnormal
496	0.7063335955940203	0.11309992132179385	0.09565958562811434	0.07599003409388932	0.008916863362182007	0.3181	-0.6468	1.0503	-0.5285	-1.5259	214.60486499551195	8706396.759866841	abnormal
497	0.6448518856844577	0.15202923137152552	0.06087694114576536	0.1248205663578233	0.017421375440428034	0.1668	-0.0042	0.0386	1.0113	-1.0123	35.315382468322746	229667.00464093758	abnormal
